rep,species,abu,mid_x,mid_y,pa
1,Cmay,1,-116.539141039,-48.6836245427,4
1,Pdam,1,-116.539141039,-48.6836245427,4
1,Pspp,4,-116.539141039,-48.6836245427,4
2,Cmic,1,-114.539140985,-48.683624572,4
2,Fpen,1,-114.539140985,-48.683624572,4
2,Gfas,2,-114.539140985,-48.683624572,4
2,Gret,1,-114.539140985,-48.683624572,4
2,Mdan,1,-114.539140985,-48.683624572,4
2,Mmon,1,-114.539140985,-48.683624572,4
2,Pdam,2,-114.539140985,-48.683624572,4
2,Phai,1,-114.539140985,-48.683624572,4
2,Plam,1,-114.539140985,-48.683624572,4
2,Ppin,1,-114.539140985,-48.683624572,4
2,Pspp,7,-114.539140985,-48.683624572,4
2,Pven,1,-114.539140985,-48.683624572,4
2,Srec,1,-114.539140985,-48.683624572,4
3,Fcom,1,-112.539140932,-48.6836246026,4
3,Fmat,2,-112.539140932,-48.6836246026,4
3,Fste,1,-112.539140932,-48.6836246026,4
3,Geds,2,-112.539140932,-48.6836246026,4
3,Gfas,2,-112.539140932,-48.6836246026,4
3,Gret,4,-112.539140932,-48.6836246026,4
3,Lhem,1,-112.539140932,-48.6836246026,4
3,Lphr,1,-112.539140932,-48.6836246026,4
3,Lpur,1,-112.539140932,-48.6836246026,4
3,Mcur,1,-112.539140932,-48.6836246026,4
3,Msca,1,-112.539140932,-48.6836246026,4
3,Pdam,2,-112.539140932,-48.6836246026,4
3,Pdig,1,-112.539140932,-48.6836246026,4
3,Phai,1,-112.539140932,-48.6836246026,4
3,Psin,2,-112.539140932,-48.6836246026,4
3,Pspp,13,-112.539140932,-48.6836246026,4
3,Pverw,1,-112.539140932,-48.6836246026,4
4,Aflo,1,-110.539140878,-48.6836246312,4
4,Agem,3,-110.539140878,-48.6836246312,4
4,Ahya,1,-110.539140878,-48.6836246312,4
4,Anas,2,-110.539140878,-48.6836246312,4
4,Fhal,1,-110.539140878,-48.6836246312,4
4,Fliz,1,-110.539140878,-48.6836246312,4
4,Frus,1,-110.539140878,-48.6836246312,4
4,Gfas,2,-110.539140878,-48.6836246312,4
4,Gfav,1,-110.539140878,-48.6836246312,4
4,Gret,2,-110.539140878,-48.6836246312,4
4,Hexe,2,-110.539140878,-48.6836246312,4
4,Hpil,1,-110.539140878,-48.6836246312,4
4,Icun,1,-110.539140878,-48.6836246312,4
4,Lphr,1,-110.539140878,-48.6836246312,4
4,Lpur,2,-110.539140878,-48.6836246312,4
4,Mcal,1,-110.539140878,-48.6836246312,4
4,Mcur,1,-110.539140878,-48.6836246312,4
4,Mmon,1,-110.539140878,-48.6836246312,4
4,Mtub,1,-110.539140878,-48.6836246312,4
4,Mval,1,-110.539140878,-48.6836246312,4
4,Pdae,1,-110.539140878,-48.6836246312,4
4,Pdam,6,-110.539140878,-48.6836246312,4
4,Plam,2,-110.539140878,-48.6836246312,4
4,Pspp,13,-110.539140878,-48.6836246312,4
4,Spis,1,-110.539140878,-48.6836246312,4
4,Srad,2,-110.539140878,-48.6836246312,4
5,Ahya,2,-108.539140824,-48.6836246605,4
5,Anas,1,-108.539140824,-48.6836246605,4
5,Aspa,1,-108.539140824,-48.6836246605,4
5,Fdan,1,-108.539140824,-48.6836246605,4
5,Ffav,1,-108.539140824,-48.6836246605,4
5,Frot,2,-108.539140824,-48.6836246605,4
5,Gret,3,-108.539140824,-48.6836246605,4
5,Lpru,1,-108.539140824,-48.6836246605,4
5,Minc,1,-108.539140824,-48.6836246605,4
5,Mmag,1,-108.539140824,-48.6836246605,4
5,Pdam,2,-108.539140824,-48.6836246605,4
5,Plam,1,-108.539140824,-48.6836246605,4
5,Plic,1,-108.539140824,-48.6836246605,4
5,Pspp,2,-108.539140824,-48.6836246605,4
5,Pvar,1,-108.539140824,-48.6836246605,4
5,Pver,1,-108.539140824,-48.6836246605,4
5,Spis,1,-108.539140824,-48.6836246605,4
6,Acer,1,-106.539140769,-48.6836246898,4
6,Ahya,1,-106.539140769,-48.6836246898,4
6,Amil,1,-106.539140769,-48.6836246898,4
6,Amyr,1,-106.539140769,-48.6836246898,4
6,Ffle,1,-106.539140769,-48.6836246898,4
6,Gedw,1,-106.539140769,-48.6836246898,4
6,Gret,1,-106.539140769,-48.6836246898,4
6,Hexe,2,-106.539140769,-48.6836246898,4
6,Lcor,1,-106.539140769,-48.6836246898,4
6,Mele,1,-106.539140769,-48.6836246898,4
6,Mtub,2,-106.539140769,-48.6836246898,4
6,Ppin,1,-106.539140769,-48.6836246898,4
6,Pspp,10,-106.539140769,-48.6836246898,4
6,Spis,5,-106.539140769,-48.6836246898,4
6,Srad,1,-106.539140769,-48.6836246898,4
7,Acer,1,-104.539140714,-48.6836247193,4
7,Aver,1,-104.539140714,-48.6836247193,4
7,Cmic,1,-104.539140714,-48.6836247193,4
7,Cser,1,-104.539140714,-48.6836247193,4
7,Fabd,1,-104.539140714,-48.6836247193,4
7,Fdan,1,-104.539140714,-48.6836247193,4
7,Ffav,1,-104.539140714,-48.6836247193,4
7,Ffle,1,-104.539140714,-48.6836247193,4
7,Fmat,1,-104.539140714,-48.6836247193,4
7,Frus,1,-104.539140714,-48.6836247193,4
7,Gedw,2,-104.539140714,-48.6836247193,4
7,Gpec,1,-104.539140714,-48.6836247193,4
7,Gret,1,-104.539140714,-48.6836247193,4
7,Lhem,1,-104.539140714,-48.6836247193,4
7,Lpur,1,-104.539140714,-48.6836247193,4
7,Ltra,1,-104.539140714,-48.6836247193,4
7,Mcal,1,-104.539140714,-48.6836247193,4
7,Mtub,3,-104.539140714,-48.6836247193,4
7,Mval,1,-104.539140714,-48.6836247193,4
7,Pdae,1,-104.539140714,-48.6836247193,4
7,Pdam,2,-104.539140714,-48.6836247193,4
7,Ppin,1,-104.539140714,-48.6836247193,4
7,Psin,1,-104.539140714,-48.6836247193,4
7,Pspp,10,-104.539140714,-48.6836247193,4
7,Pver,1,-104.539140714,-48.6836247193,4
7,Srec,1,-104.539140714,-48.6836247193,4
8,Afdig,1,-102.539140659,-48.6836247477,4
8,Aflo,1,-102.539140659,-48.6836247477,4
8,Ahya,2,-102.539140659,-48.6836247477,4
8,Anas,1,-102.539140659,-48.6836247477,4
8,Cser,3,-102.539140659,-48.6836247477,4
8,Elam,2,-102.539140659,-48.6836247477,4
8,Fabd,1,-102.539140659,-48.6836247477,4
8,Fdan,1,-102.539140659,-48.6836247477,4
8,Fmat,1,-102.539140659,-48.6836247477,4
8,Gedw,1,-102.539140659,-48.6836247477,4
8,Gfas,2,-102.539140659,-48.6836247477,4
8,Lpru,1,-102.539140659,-48.6836247477,4
8,Mamp,1,-102.539140659,-48.6836247477,4
8,Mcra,1,-102.539140659,-48.6836247477,4
8,Pdam,2,-102.539140659,-48.6836247477,4
8,Ppin,1,-102.539140659,-48.6836247477,4
8,Ppro,1,-102.539140659,-48.6836247477,4
8,Pspp,2,-102.539140659,-48.6836247477,4
8,Psup,1,-102.539140659,-48.6836247477,4
8,Scol,1,-102.539140659,-48.6836247477,4
8,Spis,1,-102.539140659,-48.6836247477,4
8,Srad,1,-102.539140659,-48.6836247477,4
9,Amyr,1,-100.539140605,-48.6836247775,4
9,Cmay,2,-100.539140605,-48.6836247775,4
9,Frus,1,-100.539140605,-48.6836247775,4
9,Gedw,1,-100.539140605,-48.6836247775,4
9,Mtub,2,-100.539140605,-48.6836247775,4
9,Pspp,4,-100.539140605,-48.6836247775,4
9,Spis,1,-100.539140605,-48.6836247775,4
10,Cmay,1,-116.539141012,-46.6836245444,4
10,Gten,1,-116.539141012,-46.6836245444,4
10,Pspp,4,-116.539141012,-46.6836245444,4
11,Ccol,1,-114.539140956,-46.6836245736,4
11,Fmat,2,-114.539140956,-46.6836245736,4
11,Frot,1,-114.539140956,-46.6836245736,4
11,Geds,1,-114.539140956,-46.6836245736,4
11,Gfas,1,-114.539140956,-46.6836245736,4
11,Gret,1,-114.539140956,-46.6836245736,4
11,Lhem,1,-114.539140956,-46.6836245736,4
11,Pdam,2,-114.539140956,-46.6836245736,4
11,Pspp,5,-114.539140956,-46.6836245736,4
12,Cmay,1,-112.539140902,-46.6836246029,4
12,Cmic,1,-112.539140902,-46.6836246029,4
12,Fabd,1,-112.539140902,-46.6836246029,4
12,Fcom,3,-112.539140902,-46.6836246029,4
12,Geds,2,-112.539140902,-46.6836246029,4
12,Gret,3,-112.539140902,-46.6836246029,4
12,Lphr,5,-112.539140902,-46.6836246029,4
12,Mcal,1,-112.539140902,-46.6836246029,4
12,Mtub,1,-112.539140902,-46.6836246029,4
12,Pdam,1,-112.539140902,-46.6836246029,4
12,Pspp,19,-112.539140902,-46.6836246029,4
12,Pver,1,-112.539140902,-46.6836246029,4
13,Aint,1,-110.539140848,-46.6836246324,4
13,Alor,1,-110.539140848,-46.6836246324,4
13,Anas,1,-110.539140848,-46.6836246324,4
13,Aten,1,-110.539140848,-46.6836246324,4
13,Fabd,1,-110.539140848,-46.6836246324,4
13,Fcom,1,-110.539140848,-46.6836246324,4
13,Gret,2,-110.539140848,-46.6836246324,4
13,Hmic,1,-110.539140848,-46.6836246324,4
13,Icun,1,-110.539140848,-46.6836246324,4
13,Lphr,1,-110.539140848,-46.6836246324,4
13,Mcur,1,-110.539140848,-46.6836246324,4
13,Pdam,2,-110.539140848,-46.6836246324,4
13,Pspp,3,-110.539140848,-46.6836246324,4
14,Dhel,1,-108.539140795,-46.6836246614,4
14,Gret,1,-108.539140795,-46.6836246614,4
14,Lphr,1,-108.539140795,-46.6836246614,4
14,Pspp,3,-108.539140795,-46.6836246614,4
14,Pver,1,-108.539140795,-46.6836246614,4
15,Agem,1,-106.53914074,-46.6836246912,4
15,Ahya,1,-106.53914074,-46.6836246912,4
15,Arob,1,-106.53914074,-46.6836246912,4
15,Eech,1,-106.53914074,-46.6836246912,4
15,Ffav,1,-106.53914074,-46.6836246912,4
15,Gasp,1,-106.53914074,-46.6836246912,4
15,Gedw,1,-106.53914074,-46.6836246912,4
15,Gfas,2,-106.53914074,-46.6836246912,4
15,Gret,2,-106.53914074,-46.6836246912,4
15,Icun,2,-106.53914074,-46.6836246912,4
15,Lpur,1,-106.53914074,-46.6836246912,4
15,Peyd,1,-106.53914074,-46.6836246912,4
15,Phai,1,-106.53914074,-46.6836246912,4
15,Ppin,1,-106.53914074,-46.6836246912,4
15,Pspp,5,-106.53914074,-46.6836246912,4
15,Spis,1,-106.53914074,-46.6836246912,4
16,Ahya,3,-104.539140685,-46.6836247201,4
16,Cexe,1,-104.539140685,-46.6836247201,4
16,Eorp,1,-104.539140685,-46.6836247201,4
16,Fabd,3,-104.539140685,-46.6836247201,4
16,Ffun,1,-104.539140685,-46.6836247201,4
16,Fhal,1,-104.539140685,-46.6836247201,4
16,Fliz,1,-104.539140685,-46.6836247201,4
16,Gfas,1,-104.539140685,-46.6836247201,4
16,Gret,1,-104.539140685,-46.6836247201,4
16,Hmic,2,-104.539140685,-46.6836247201,4
16,Icun,1,-104.539140685,-46.6836247201,4
16,Lcor,2,-104.539140685,-46.6836247201,4
16,Lhem,1,-104.539140685,-46.6836247201,4
16,Lphr,1,-104.539140685,-46.6836247201,4
16,Mamp,1,-104.539140685,-46.6836247201,4
16,Mmag,1,-104.539140685,-46.6836247201,4
16,Pdam,1,-104.539140685,-46.6836247201,4
16,Ppro,2,-104.539140685,-46.6836247201,4
16,Pspp,3,-104.539140685,-46.6836247201,4
16,Spis,2,-104.539140685,-46.6836247201,4
16,Srad,1,-104.539140685,-46.6836247201,4
17,Alor,1,-102.539140631,-46.6836247499,4
17,Elam,1,-102.539140631,-46.6836247499,4
17,Fabd,1,-102.539140631,-46.6836247499,4
17,Gedw,1,-102.539140631,-46.6836247499,4
17,Gfas,1,-102.539140631,-46.6836247499,4
17,Peyd,2,-102.539140631,-46.6836247499,4
17,Phai,1,-102.539140631,-46.6836247499,4
17,Pspp,2,-102.539140631,-46.6836247499,4
17,Tfro,1,-102.539140631,-46.6836247499,4
18,Anas,1,-100.539140576,-46.6836247789,4
18,Ayon,1,-100.539140576,-46.6836247789,4
18,Cexe,2,-100.539140576,-46.6836247789,4
18,Ffav,1,-100.539140576,-46.6836247789,4
18,Fmat,1,-100.539140576,-46.6836247789,4
18,Fpal,1,-100.539140576,-46.6836247789,4
18,Fpen,1,-100.539140576,-46.6836247789,4
18,Gedw,2,-100.539140576,-46.6836247789,4
18,Gfas,1,-100.539140576,-46.6836247789,4
18,Gpec,1,-100.539140576,-46.6836247789,4
18,Mcal,2,-100.539140576,-46.6836247789,4
18,Mtub,1,-100.539140576,-46.6836247789,4
18,Pcyl,1,-100.539140576,-46.6836247789,4
18,Pdae,2,-100.539140576,-46.6836247789,4
18,Pdam,1,-100.539140576,-46.6836247789,4
18,Phai,1,-100.539140576,-46.6836247789,4
18,Ppro,1,-100.539140576,-46.6836247789,4
18,Pspe,1,-100.539140576,-46.6836247789,4
18,Pspp,9,-100.539140576,-46.6836247789,4
18,Scol,1,-100.539140576,-46.6836247789,4
18,Spis,1,-100.539140576,-46.6836247789,4
18,Srad,1,-100.539140576,-46.6836247789,4
19,Cexe,1,-124.539141198,-44.6836244259,4
19,Cmay,2,-124.539141198,-44.6836244259,4
19,Fabd,1,-124.539141198,-44.6836244259,4
19,Fdan,1,-124.539141198,-44.6836244259,4
19,Fmat,1,-124.539141198,-44.6836244259,4
19,Frus,1,-124.539141198,-44.6836244259,4
19,Gpec,1,-124.539141198,-44.6836244259,4
19,Gret,1,-124.539141198,-44.6836244259,4
19,Lcor,1,-124.539141198,-44.6836244259,4
19,Lpur,1,-124.539141198,-44.6836244259,4
19,Ltra,1,-124.539141198,-44.6836244259,4
19,Mmon,2,-124.539141198,-44.6836244259,4
19,Mtub,2,-124.539141198,-44.6836244259,4
19,Pdam,2,-124.539141198,-44.6836244259,4
19,Pspp,14,-124.539141198,-44.6836244259,4
19,Tste,1,-124.539141198,-44.6836244259,4
20,Amyr,3,-122.539141145,-44.6836244562,4
20,Cmay,1,-122.539141145,-44.6836244562,4
20,Cmic,1,-122.539141145,-44.6836244562,4
20,Fdan,1,-122.539141145,-44.6836244562,4
20,Ffle,1,-122.539141145,-44.6836244562,4
20,Fhal,1,-122.539141145,-44.6836244562,4
20,Fpal,1,-122.539141145,-44.6836244562,4
20,Gedw,2,-122.539141145,-44.6836244562,4
20,Gfav,1,-122.539141145,-44.6836244562,4
20,Lpur,2,-122.539141145,-44.6836244562,4
20,Mdan,2,-122.539141145,-44.6836244562,4
20,Mmag,1,-122.539141145,-44.6836244562,4
20,Mtub,2,-122.539141145,-44.6836244562,4
20,Peyd,1,-122.539141145,-44.6836244562,4
20,Pspp,10,-122.539141145,-44.6836244562,4
21,Amyr,1,-120.539141089,-44.6836244854,4
21,Ayon,1,-120.539141089,-44.6836244854,4
21,Cmay,1,-120.539141089,-44.6836244854,4
21,Cser,2,-120.539141089,-44.6836244854,4
21,Fabd,1,-120.539141089,-44.6836244854,4
21,Fmat,1,-120.539141089,-44.6836244854,4
21,Fpal,1,-120.539141089,-44.6836244854,4
21,Gedw,2,-120.539141089,-44.6836244854,4
21,Gfas,3,-120.539141089,-44.6836244854,4
21,Lcor,1,-120.539141089,-44.6836244854,4
21,Lpur,1,-120.539141089,-44.6836244854,4
21,Mamp,1,-120.539141089,-44.6836244854,4
21,Mdan,1,-120.539141089,-44.6836244854,4
21,Mmag,1,-120.539141089,-44.6836244854,4
21,Mmon,1,-120.539141089,-44.6836244854,4
21,Ppae,1,-120.539141089,-44.6836244854,4
21,Pspp,14,-120.539141089,-44.6836244854,4
22,Ayon,1,-118.539141035,-44.6836245144,4
22,Egem,1,-118.539141035,-44.6836245144,4
22,Frus,1,-118.539141035,-44.6836245144,4
22,Fste,1,-118.539141035,-44.6836245144,4
22,Gedw,1,-118.539141035,-44.6836245144,4
22,Lhem,1,-118.539141035,-44.6836245144,4
22,Mmon,1,-118.539141035,-44.6836245144,4
22,Mtub,1,-118.539141035,-44.6836245144,4
22,Pspp,5,-118.539141035,-44.6836245144,4
24,Anas,1,-114.539140928,-44.683624575,4
24,Cmic,1,-114.539140928,-44.683624575,4
24,Fabd,1,-114.539140928,-44.683624575,4
24,Fcom,1,-114.539140928,-44.683624575,4
24,Geds,3,-114.539140928,-44.683624575,4
24,Gfas,1,-114.539140928,-44.683624575,4
24,Gret,1,-114.539140928,-44.683624575,4
24,Gten,1,-114.539140928,-44.683624575,4
24,Lpru,1,-114.539140928,-44.683624575,4
24,Lpur,1,-114.539140928,-44.683624575,4
24,Pdae,2,-114.539140928,-44.683624575,4
24,Pdam,2,-114.539140928,-44.683624575,4
24,Pspp,13,-114.539140928,-44.683624575,4
24,Pven,1,-114.539140928,-44.683624575,4
24,Pver,1,-114.539140928,-44.683624575,4
25,Aech,1,-112.539140872,-44.6836246036,4
25,Afdig,2,-112.539140872,-44.6836246036,4
25,Agem,5,-112.539140872,-44.6836246036,4
25,Ahya,5,-112.539140872,-44.6836246036,4
25,Anas,4,-112.539140872,-44.6836246036,4
25,Asel,1,-112.539140872,-44.6836246036,4
25,Fabd,2,-112.539140872,-44.6836246036,4
25,Fcom,2,-112.539140872,-44.6836246036,4
25,Fhal,1,-112.539140872,-44.6836246036,4
25,Fpen,1,-112.539140872,-44.6836246036,4
25,Gfas,1,-112.539140872,-44.6836246036,4
25,Gret,7,-112.539140872,-44.6836246036,4
25,Icun,7,-112.539140872,-44.6836246036,4
25,Lphr,2,-112.539140872,-44.6836246036,4
25,Pdae,1,-112.539140872,-44.6836246036,4
25,Pdam,5,-112.539140872,-44.6836246036,4
25,Plam,1,-112.539140872,-44.6836246036,4
25,Ppin,1,-112.539140872,-44.6836246036,4
25,Psin,1,-112.539140872,-44.6836246036,4
25,Pspp,9,-112.539140872,-44.6836246036,4
25,Psup,1,-112.539140872,-44.6836246036,4
25,Pver,1,-112.539140872,-44.6836246036,4
26,Adig,1,-110.539140819,-44.6836246326,4
26,Afdig,10,-110.539140819,-44.6836246326,4
26,Agem,1,-110.539140819,-44.6836246326,4
26,Ahya,5,-110.539140819,-44.6836246326,4
26,Anas,1,-110.539140819,-44.6836246326,4
26,Cmic,1,-110.539140819,-44.6836246326,4
26,Ffle,1,-110.539140819,-44.6836246326,4
26,Fhal,1,-110.539140819,-44.6836246326,4
26,Fmat,2,-110.539140819,-44.6836246326,4
26,Fste,1,-110.539140819,-44.6836246326,4
26,Gret,3,-110.539140819,-44.6836246326,4
26,Hmic,1,-110.539140819,-44.6836246326,4
26,Icun,12,-110.539140819,-44.6836246326,4
26,Mgri,1,-110.539140819,-44.6836246326,4
26,Pdam,5,-110.539140819,-44.6836246326,4
26,Pspp,7,-110.539140819,-44.6836246326,4
26,Pver,1,-110.539140819,-44.6836246326,4
26,Srec,3,-110.539140819,-44.6836246326,4
26,Tste,1,-110.539140819,-44.6836246326,4
27,Acer,1,-108.539140765,-44.6836246628,4
27,Afdig,10,-108.539140765,-44.6836246628,4
27,Aflo,1,-108.539140765,-44.6836246628,4
27,Agem,3,-108.539140765,-44.6836246628,4
27,Ahya,2,-108.539140765,-44.6836246628,4
27,Anas,2,-108.539140765,-44.6836246628,4
27,Aspa,3,-108.539140765,-44.6836246628,4
27,Egem,1,-108.539140765,-44.6836246628,4
27,Fabd,1,-108.539140765,-44.6836246628,4
27,Fcom,1,-108.539140765,-44.6836246628,4
27,Ffle,2,-108.539140765,-44.6836246628,4
27,Fmat,1,-108.539140765,-44.6836246628,4
27,Fpal,1,-108.539140765,-44.6836246628,4
27,Fste,1,-108.539140765,-44.6836246628,4
27,Gasp,2,-108.539140765,-44.6836246628,4
27,Geds,1,-108.539140765,-44.6836246628,4
27,Gret,5,-108.539140765,-44.6836246628,4
27,Icun,11,-108.539140765,-44.6836246628,4
27,Lphr,1,-108.539140765,-44.6836246628,4
27,Mcal,1,-108.539140765,-44.6836246628,4
27,Pdae,2,-108.539140765,-44.6836246628,4
27,Pdam,1,-108.539140765,-44.6836246628,4
27,Pspp,3,-108.539140765,-44.6836246628,4
27,Pver,9,-108.539140765,-44.6836246628,4
27,Srec,1,-108.539140765,-44.6836246628,4
28,Afdig,8,-106.53914071,-44.6836246925,4
28,Ahum,1,-106.53914071,-44.6836246925,4
28,Ahya,2,-106.53914071,-44.6836246925,4
28,Arob,1,-106.53914071,-44.6836246925,4
28,Ffle,1,-106.53914071,-44.6836246925,4
28,Fmat,1,-106.53914071,-44.6836246925,4
28,Gret,2,-106.53914071,-44.6836246925,4
28,Icun,5,-106.53914071,-44.6836246925,4
28,Pdam,2,-106.53914071,-44.6836246925,4
28,Pspp,3,-106.53914071,-44.6836246925,4
28,Pver,9,-106.53914071,-44.6836246925,4
29,Afdig,6,-104.539140655,-44.6836247215,4
29,Ahya,4,-104.539140655,-44.6836247215,4
29,Gfas,1,-104.539140655,-44.6836247215,4
29,Gret,4,-104.539140655,-44.6836247215,4
29,Icun,9,-104.539140655,-44.6836247215,4
29,Mmag,1,-104.539140655,-44.6836247215,4
29,Pdam,5,-104.539140655,-44.6836247215,4
29,Pspp,1,-104.539140655,-44.6836247215,4
29,Pver,4,-104.539140655,-44.6836247215,4
29,Srad,1,-104.539140655,-44.6836247215,4
30,Agem,1,-102.539140601,-44.6836247507,4
30,Ahya,3,-102.539140601,-44.6836247507,4
30,Amon,1,-102.539140601,-44.6836247507,4
30,Amur,1,-102.539140601,-44.6836247507,4
30,Aver,1,-102.539140601,-44.6836247507,4
30,Cmic,1,-102.539140601,-44.6836247507,4
30,Icun,1,-102.539140601,-44.6836247507,4
30,Lphr,1,-102.539140601,-44.6836247507,4
30,Mcur,1,-102.539140601,-44.6836247507,4
30,Pdam,7,-102.539140601,-44.6836247507,4
30,Pver,1,-102.539140601,-44.6836247507,4
31,Agem,1,-100.539140547,-44.6836247804,4
31,Ahya,3,-100.539140547,-44.6836247804,4
31,Amil,1,-100.539140547,-44.6836247804,4
31,Ayon,1,-100.539140547,-44.6836247804,4
31,Cexe,1,-100.539140547,-44.6836247804,4
31,Cmic,1,-100.539140547,-44.6836247804,4
31,Cser,1,-100.539140547,-44.6836247804,4
31,Frus,1,-100.539140547,-44.6836247804,4
31,Gfas,2,-100.539140547,-44.6836247804,4
31,Mcal,1,-100.539140547,-44.6836247804,4
31,Mcra,1,-100.539140547,-44.6836247804,4
31,Pdae,1,-100.539140547,-44.6836247804,4
31,Pdam,5,-100.539140547,-44.6836247804,4
31,Peyd,1,-100.539140547,-44.6836247804,4
31,Phai,1,-100.539140547,-44.6836247804,4
31,Pmin,1,-100.539140547,-44.6836247804,4
31,Pspe,1,-100.539140547,-44.6836247804,4
31,Pspp,3,-100.539140547,-44.6836247804,4
31,Scol,1,-100.539140547,-44.6836247804,4
31,Spis,2,-100.539140547,-44.6836247804,4
31,Srad,1,-100.539140547,-44.6836247804,4
31,Tuba,2,-100.539140547,-44.6836247804,4
32,Asar,1,-98.5391404921,-44.6836248096,4
32,Cmay,1,-98.5391404921,-44.6836248096,4
32,Fliz,1,-98.5391404921,-44.6836248096,4
32,Fmat,1,-98.5391404921,-44.6836248096,4
32,Geds,1,-98.5391404921,-44.6836248096,4
32,Lhem,1,-98.5391404921,-44.6836248096,4
32,Mtub,2,-98.5391404921,-44.6836248096,4
32,Mval,2,-98.5391404921,-44.6836248096,4
32,Pdam,3,-98.5391404921,-44.6836248096,4
32,Pspp,2,-98.5391404921,-44.6836248096,4
32,Spis,1,-98.5391404921,-44.6836248096,4
33,Fpal,1,-96.5391404385,-44.6836248391,4
33,Gret,1,-96.5391404385,-44.6836248391,4
33,Pspp,4,-96.5391404385,-44.6836248391,4
34,Pspp,1,-94.5391403848,-44.6836248686,4
35,Astm,4,-92.5391403297,-44.6836248981,4
35,Dhel,2,-92.5391403297,-44.6836248981,4
35,Fliz,2,-92.5391403297,-44.6836248981,4
35,Geds,3,-92.5391403297,-44.6836248981,4
35,Gfas,1,-92.5391403297,-44.6836248981,4
35,Lcor,2,-92.5391403297,-44.6836248981,4
35,Lphr,1,-92.5391403297,-44.6836248981,4
35,Lpur,1,-92.5391403297,-44.6836248981,4
35,Mtub,1,-92.5391403297,-44.6836248981,4
35,Mver,1,-92.5391403297,-44.6836248981,4
35,Pspp,3,-92.5391403297,-44.6836248981,4
35,Spis,1,-92.5391403297,-44.6836248981,4
35,Tpel,1,-92.5391403297,-44.6836248981,4
36,Cmay,1,-90.5391402749,-44.683624927,4
36,Elam,2,-90.5391402749,-44.683624927,4
36,Ppin,1,-90.5391402749,-44.683624927,4
36,Pspp,3,-90.5391402749,-44.683624927,4
36,Spis,1,-90.5391402749,-44.683624927,4
37,Hlim,1,-88.5391402213,-44.6836249563,4
37,Mcur,1,-88.5391402213,-44.6836249563,4
37,Pdae,1,-88.5391402213,-44.6836249563,4
37,Pspp,1,-88.5391402213,-44.6836249563,4
38,Pspp,1,-86.5391401669,-44.6836249862,4
39,Cmic,1,-84.5391401121,-44.6836250151,4
39,Fabd,1,-84.5391401121,-44.6836250151,4
39,Fcom,1,-84.5391401121,-44.6836250151,4
39,Geds,1,-84.5391401121,-44.6836250151,4
39,Mcal,1,-84.5391401121,-44.6836250151,4
39,Mmon,1,-84.5391401121,-44.6836250151,4
39,Pspp,1,-84.5391401121,-44.6836250151,4
40,Cmay,1,-82.5391400586,-44.6836250445,4
40,Lirr,1,-82.5391400586,-44.6836250445,4
40,Mgri,1,-82.5391400586,-44.6836250445,4
40,Pspp,2,-82.5391400586,-44.6836250445,4
40,Pvar,1,-82.5391400586,-44.6836250445,4
40,Srec,1,-82.5391400586,-44.6836250445,4
41,Agem,1,-80.5391400049,-44.6836250745,4
41,Aten,1,-80.5391400049,-44.6836250745,4
41,Fhal,2,-80.5391400049,-44.6836250745,4
41,Fpen,1,-80.5391400049,-44.6836250745,4
41,Fste,2,-80.5391400049,-44.6836250745,4
41,Gfas,1,-80.5391400049,-44.6836250745,4
41,Gfav,1,-80.5391400049,-44.6836250745,4
41,Gret,2,-80.5391400049,-44.6836250745,4
41,Icun,1,-80.5391400049,-44.6836250745,4
41,Lcor,1,-80.5391400049,-44.6836250745,4
41,Lpur,1,-80.5391400049,-44.6836250745,4
41,Mcra,1,-80.5391400049,-44.6836250745,4
41,Pdam,3,-80.5391400049,-44.6836250745,4
41,Ppin,1,-80.5391400049,-44.6836250745,4
41,Ppro,1,-80.5391400049,-44.6836250745,4
41,Pspp,20,-80.5391400049,-44.6836250745,4
41,Pvar,1,-80.5391400049,-44.6836250745,4
41,Srec,2,-80.5391400049,-44.6836250745,4
42,Aech,1,-124.539141169,-42.6836244282,4
42,Aflo,2,-124.539141169,-42.6836244282,4
42,Cmay,1,-124.539141169,-42.6836244282,4
42,Ehor,1,-124.539141169,-42.6836244282,4
42,Elam,1,-124.539141169,-42.6836244282,4
42,Ffle,1,-124.539141169,-42.6836244282,4
42,Fhel,1,-124.539141169,-42.6836244282,4
42,Fmat,1,-124.539141169,-42.6836244282,4
42,Fste,1,-124.539141169,-42.6836244282,4
42,Gfas,2,-124.539141169,-42.6836244282,4
42,Ltra,1,-124.539141169,-42.6836244282,4
42,Mamp,1,-124.539141169,-42.6836244282,4
42,Mdan,1,-124.539141169,-42.6836244282,4
42,Mtub,1,-124.539141169,-42.6836244282,4
42,Pdam,2,-124.539141169,-42.6836244282,4
42,Pspp,4,-124.539141169,-42.6836244282,4
42,Tpel,1,-124.539141169,-42.6836244282,4
43,Agem,1,-122.539141114,-42.6836244573,4
43,Ahya,3,-122.539141114,-42.6836244573,4
43,Aint,1,-122.539141114,-42.6836244573,4
43,Amyr,2,-122.539141114,-42.6836244573,4
43,Ayon,2,-122.539141114,-42.6836244573,4
43,Cmay,2,-122.539141114,-42.6836244573,4
43,Dhel,1,-122.539141114,-42.6836244573,4
43,Fmat,1,-122.539141114,-42.6836244573,4
